"","lhs","rhs","support","confidence","lift","count"
"76","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.241379310344828,1,1,7
"77","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.241379310344828,1,1.03571428571429,7
"78","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.241379310344828,0.25,1.03571428571429,7
"79","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.241379310344828,1,1,7
"80","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.241379310344828,1,1,7
"81","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.241379310344828,0.241379310344828,1,7
"82","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.241379310344828,1,1,7
"83","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.241379310344828,1,1,7
"84","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.241379310344828,0.241379310344828,1,7
"85","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.241379310344828,1,1,7
"86","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.241379310344828,1,1,7
"87","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.241379310344828,0.241379310344828,1,7
"212","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.241379310344828,1,1,7
"213","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.241379310344828,1,1,7
"214","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.241379310344828,1,1.03571428571429,7
"215","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.241379310344828,0.25,1.03571428571429,7
"216","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.241379310344828,1,1,7
"217","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.241379310344828,1,1,7
"218","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.241379310344828,1,1.03571428571429,7
"219","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.241379310344828,0.25,1.03571428571429,7
"220","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.241379310344828,1,1,7
"221","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.241379310344828,1,1,7
"222","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.241379310344828,1,1.03571428571429,7
"223","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.241379310344828,0.25,1.03571428571429,7
"224","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.241379310344828,1,1,7
"225","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.241379310344828,1,1,7
"226","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.241379310344828,1,1,7
"227","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.241379310344828,0.241379310344828,1,7
"358","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.241379310344828,1,1,7
"359","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.241379310344828,1,1,7
"360","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.241379310344828,1,1,7
"361","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.241379310344828,1,1.03571428571429,7
"362","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.241379310344828,0.25,1.03571428571429,7
"3","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"4","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.222222222222222,0.920634920634921,6
"58","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.206896551724138,1,1.03571428571429,6
"59","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"60","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.230769230769231,0.956043956043956,6
"61","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.206896551724138,1,1,6
"62","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"63","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.222222222222222,0.920634920634921,6
"64","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.206896551724138,1,1,6
"65","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"66","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.222222222222222,0.920634920634921,6
"67","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.206896551724138,1,1,6
"68","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"69","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.222222222222222,0.920634920634921,6
"188","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.206896551724138,1,1,6
"189","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.206896551724138,1,1.03571428571429,6
"190","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"191","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.230769230769231,0.956043956043956,6
"192","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.206896551724138,1,1,6
"193","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.206896551724138,1,1.03571428571429,6
"194","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"195","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.230769230769231,0.956043956043956,6
"196","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.206896551724138,1,1,6
"197","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.206896551724138,1,1.03571428571429,6
"198","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"199","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.230769230769231,0.956043956043956,6
"200","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.206896551724138,1,1,6
"201","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.206896551724138,1,1,6
"202","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"203","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.222222222222222,0.920634920634921,6
"204","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.206896551724138,1,1,6
"205","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.206896551724138,1,1,6
"206","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"207","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.222222222222222,0.920634920634921,6
"208","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.206896551724138,1,1,6
"209","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.206896551724138,1,1,6
"210","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"211","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.222222222222222,0.920634920634921,6
"338","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.206896551724138,1,1,6
"339","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.206896551724138,1,1,6
"340","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.206896551724138,1,1.03571428571429,6
"341","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"342","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.230769230769231,0.956043956043956,6
"343","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.206896551724138,1,1,6
"344","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.206896551724138,1,1,6
"345","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.206896551724138,1,1.03571428571429,6
"346","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"347","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.230769230769231,0.956043956043956,6
"348","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.206896551724138,1,1,6
"349","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.206896551724138,1,1,6
"350","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.206896551724138,1,1.03571428571429,6
"351","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"352","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.230769230769231,0.956043956043956,6
"353","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.206896551724138,1,1,6
"354","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.206896551724138,1,1,6
"355","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.206896551724138,1,1,6
"356","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"357","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.222222222222222,0.920634920634921,6
"423","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.206896551724138,1,1,6
